query_id,style,pair_id,lang,query,domain_filter,result_domain,item_id,title,extra,score,rank,Validity,run_label,judge_key,grade,value
D3_EN,direct,3,en,Mystery thriller novel with a twist ending,all,book,bx_0425191192,McNally's Alibi: An Archy McNally Novel (Archy McNally Novels (Paperback)),,0.5788363218307495,4,,old_persona1,book|bx_0425191192|Mystery thriller novel with a twist ending,a,1.0
D3_EN,direct,3,en,Mystery thriller novel with a twist ending,all,book,bx_0671473336,MURDER BY BOOK,,0.572979211807251,5,,old_persona1,book|bx_0671473336|Mystery thriller novel with a twist ending,a,1.0
D3_EN,direct,3,en,Mystery thriller novel with a twist ending,all,book,bx_0812881974,Gideon's Day,,0.563138484954834,6,,old_persona1,book|bx_0812881974|Mystery thriller novel with a twist ending,a,1.0
D3_EN,direct,3,en,Mystery thriller novel with a twist ending,all,book,gr_147074.Janet_Evanovich_Three_and_Four_Two_Book_Set,Janet Evanovich Three and Four Two-Book Set,,0.5607296228408813,7,,old_persona1,book|gr_147074.Janet_Evanovich_Three_and_Four_Two_Book_Set|Mystery thriller novel with a twist ending,a,1.0
D3_EN,direct,3,en,Mystery thriller novel with a twist ending,all,book,kdl_B015X2GPP8,Il segno mancante (Riccardo Ranieri Vol. 3) (Italian Edition),,0.5589028000831604,8,,old_persona1,book|kdl_B015X2GPP8|Mystery thriller novel with a twist ending,a,1.0
D3_EN,direct,3,en,Mystery thriller novel with a twist ending,all,book,kdl_B08YRM9NBM,The Man Who Died Twice: A Thursday Murder Club Mystery,,0.5537975430488586,9,,old_persona1,book|kdl_B08YRM9NBM|Mystery thriller novel with a twist ending,a,1.0
D3_EN,direct,3,en,Mystery thriller novel with a twist ending,all,book,gr_6854.Three_to_Get_Deadly,Three to Get Deadly,,0.5519151091575623,10,,old_persona1,book|gr_6854.Three_to_Get_Deadly|Mystery thriller novel with a twist ending,a,1.0
D4_EN,direct,4,en,A film about a romance between two people,movie,movie,3758094,The First Annual 'On Cinema' Oscar Special (2013),,0.6265966296195984,1,,old_persona1,movie|3758094|A film about a romance between two people,x,0.0
D4_EN,direct,4,en,A film about a romance between two people,movie,movie,3576518,The Second Annual 'On Cinema' Oscar Special (2014),,0.6034829020500183,2,,old_persona1,movie|3576518|A film about a romance between two people,x,0.0
D4_EN,direct,4,en,A film about a romance between two people,movie,movie,1175506,Me and Orson Welles (2008),,0.6026344895362854,3,,old_persona1,movie|1175506|A film about a romance between two people,x,0.0
D4_EN,direct,4,en,A film about a romance between two people,movie,movie,83283,Victor Seastrom (1981),,0.5976494550704956,4,,old_persona1,movie|83283|A film about a romance between two people,x,0.0
D4_EN,direct,4,en,A film about a romance between two people,movie,movie,70460,Day for Night (1973),,0.5918488502502441,5,,old_persona1,movie|70460|A film about a romance between two people,a,1.0
D4_EN,direct,4,en,A film about a romance between two people,movie,movie,2370224,Milius (2013),,0.5883682370185852,6,,old_persona1,movie|2370224|A film about a romance between two people,x,0.0
D4_EN,direct,4,en,A film about a romance between two people,movie,movie,2722780,"Jonathan Rosenbaum, Present (2013)",,0.5871755480766296,7,,old_persona1,movie|2722780|A film about a romance between two people,x,0.0
D4_EN,direct,4,en,A film about a romance between two people,movie,movie,1626811,Cameraman: The Life and Work of Jack Cardiff (2010),,0.5793781876564026,8,,old_persona1,movie|1626811|A film about a romance between two people,x,0.0
D4_EN,direct,4,en,A film about a romance between two people,movie,movie,139610,Showman (1963),,0.5751665830612183,9,,old_persona1,movie|139610|A film about a romance between two people,x,0.0
D4_EN,direct,4,en,A film about a romance between two people,movie,movie,1326252,Picasso and Braque Go to the Movies (2008),,0.5721995234489441,10,,old_persona1,movie|1326252|A film about a romance between two people,x,0.0
D4_EN,direct,4,en,A film about a romance between two people,music,music,6YWisEUWb3KLhf0GAYI5Cx,Love Theme,,0.4902795553207397,1,,old_persona1,music|6YWisEUWb3KLhf0GAYI5Cx|A film about a romance between two people,a,1.0
D4_EN,direct,4,en,A film about a romance between two people,music,music,29lZKytTb56zzAwryJ3X38,"Love Theme (from ""Romeo and Juliet"")",,0.4578209221363067,2,,old_persona1,music|29lZKytTb56zzAwryJ3X38|A film about a romance between two people,a,1.0
D4_EN,direct,4,en,A film about a romance between two people,music,music,2Vfbf60Ujpom3Bcljzw7Dd,Cigarettes In the Theatre,,0.4569109976291656,3,,old_persona1,music|2Vfbf60Ujpom3Bcljzw7Dd|A film about a romance between two people,a,1.0
D4_EN,direct,4,en,A film about a romance between two people,music,music,3gtSCifHWtbRxX0GFLBpcH,L O V E,,0.4474352598190307,4,,old_persona1,music|3gtSCifHWtbRxX0GFLBpcH|A film about a romance between two people,o,2.0
D4_EN,direct,4,en,A film about a romance between two people,music,music,4xx3UI7cLCk1awQPAPLeHj,Nuovo Cinema Paradiso,,0.4283975660800934,5,,old_persona1,music|4xx3UI7cLCk1awQPAPLeHj|A film about a romance between two people,a,1.0
D4_EN,direct,4,en,A film about a romance between two people,music,music,5FOHBhUtWl2x5Z6qflA8nd,Romeo + Juliet (arr. P. Bateman): Romeo and Juliet: The Balcony Scene (arr. P. Bateman for piano and orchestra),,0.4228094220161438,6,,old_persona1,music|5FOHBhUtWl2x5Z6qflA8nd|A film about a romance between two people,o,2.0
D4_EN,direct,4,en,A film about a romance between two people,music,music,0LiRTCcc2q3A50Eh9k5bSi,Seasons Of Love - Original Cast Recording/1996,,0.4214254021644592,7,,old_persona1,music|0LiRTCcc2q3A50Eh9k5bSi|A film about a romance between two people,a,1.0
D4_EN,direct,4,en,A film about a romance between two people,music,music,2LhA68Vm5k6lh0QenNFrDV,"Glasgow Love Theme - From ""Love Actually""",,0.4169649183750152,8,,old_persona1,music|2LhA68Vm5k6lh0QenNFrDV|A film about a romance between two people,a,1.0
D4_EN,direct,4,en,A film about a romance between two people,music,music,2VC56eybNyq2O2ahMgS6JT,Seasons of Love B,,0.410740464925766,9,,old_persona1,music|2VC56eybNyq2O2ahMgS6JT|A film about a romance between two people,x,0.0
D4_EN,direct,4,en,A film about a romance between two people,music,music,7A3rywP8wA9HbL36NMnD81,I'm In Love With A German Film Star,,0.410680890083313,10,,old_persona1,music|7A3rywP8wA9HbL36NMnD81|A film about a romance between two people,a,1.0
D4_EN,direct,4,en,A film about a romance between two people,book,book,gr_82899.Conversations_with_Wilder,Conversations with Wilder,,0.6417953968048096,1,,old_persona1,book|gr_82899.Conversations_with_Wilder|A film about a romance between two people,x,0.0
D4_EN,direct,4,en,A film about a romance between two people,book,book,kdl_B00EBRGIPY,Meet the Mertzes: The Life Stories of I Love Lucy's Other Couple,,0.573775053024292,2,,old_persona1,book|kdl_B00EBRGIPY|A film about a romance between two people,x,0.0
D4_EN,direct,4,en,A film about a romance between two people,book,book,bx_0802134254,Woody Allen on Woody Allen: In Conversation With Stig Bjorkman,,0.5718531608581543,3,,old_persona1,book|bx_0802134254|A film about a romance between two people,x,0.0
D4_EN,direct,4,en,A film about a romance between two people,book,book,bx_076791032X,The Great Movies,,0.5485204458236694,4,,old_persona1,book|bx_076791032X|A film about a romance between two people,x,0.0
D4_EN,direct,4,en,A film about a romance between two people,book,book,gr_41363.For_Keeps,For Keeps: 30 Years at the Movies,,0.5466949939727783,5,,old_persona1,book|gr_41363.For_Keeps|A film about a romance between two people,x,0.0
D4_EN,direct,4,en,A film about a romance between two people,book,book,bx_0139363297,Understanding movies,,0.5450278520584106,6,,old_persona1,book|bx_0139363297|A film about a romance between two people,x,0.0
D4_EN,direct,4,en,A film about a romance between two people,book,book,gr_18465511-my-lunches-with-orson,My Lunches with Orson: Conversations between Henry Jaglom and Orson Welles,,0.5342581272125244,7,,old_persona1,book|gr_18465511-my-lunches-with-orson|A film about a romance between two people,x,0.0
D4_EN,direct,4,en,A film about a romance between two people,book,book,gr_41360.5001_Nights_at_the_Movies,5001 Nights at the Movies,,0.532185971736908,8,,old_persona1,book|gr_41360.5001_Nights_at_the_Movies|A film about a romance between two people,x,0.0
D4_EN,direct,4,en,A film about a romance between two people,book,book,kdl_B005UQCUXO,World on Film: An Introduction,,0.5317890644073486,9,,old_persona1,book|kdl_B005UQCUXO|A film about a romance between two people,x,0.0
D4_EN,direct,4,en,A film about a romance between two people,book,book,bx_0385297858,Which Reminds Me,,0.5310630798339844,10,,old_persona1,book|bx_0385297858|A film about a romance between two people,x,0.0
D4_EN,direct,4,en,A film about a romance between two people,all,book,gr_82899.Conversations_with_Wilder,Conversations with Wilder,,0.6417953968048096,1,,old_persona1,book|gr_82899.Conversations_with_Wilder|A film about a romance between two people,x,0.0
D4_EN,direct,4,en,A film about a romance between two people,all,movie,3758094,The First Annual 'On Cinema' Oscar Special (2013),,0.6265966296195984,2,,old_persona1,movie|3758094|A film about a romance between two people,x,0.0
D4_EN,direct,4,en,A film about a romance between two people,all,movie,3576518,The Second Annual 'On Cinema' Oscar Special (2014),,0.6034829020500183,3,,old_persona1,movie|3576518|A film about a romance between two people,x,0.0
D4_EN,direct,4,en,A film about a romance between two people,all,movie,1175506,Me and Orson Welles (2008),,0.6026344895362854,4,,old_persona1,movie|1175506|A film about a romance between two people,x,0.0
D4_EN,direct,4,en,A film about a romance between two people,all,movie,83283,Victor Seastrom (1981),,0.5976494550704956,5,,old_persona1,movie|83283|A film about a romance between two people,x,0.0
D4_EN,direct,4,en,A film about a romance between two people,all,movie,70460,Day for Night (1973),,0.5918488502502441,6,,old_persona1,movie|70460|A film about a romance between two people,a,1.0
D4_EN,direct,4,en,A film about a romance between two people,all,movie,2370224,Milius (2013),,0.5883682370185852,7,,old_persona1,movie|2370224|A film about a romance between two people,x,0.0
D4_EN,direct,4,en,A film about a romance between two people,all,movie,2722780,"Jonathan Rosenbaum, Present (2013)",,0.5871755480766296,8,,old_persona1,movie|2722780|A film about a romance between two people,x,0.0
D4_EN,direct,4,en,A film about a romance between two people,all,movie,1626811,Cameraman: The Life and Work of Jack Cardiff (2010),,0.5793781876564026,9,,old_persona1,movie|1626811|A film about a romance between two people,x,0.0
D4_EN,direct,4,en,A film about a romance between two people,all,movie,139610,Showman (1963),,0.5751665830612183,10,,old_persona1,movie|139610|A film about a romance between two people,x,0.0
P5_EN,philosophical,5,en,How much of me is made of memory,movie,movie,3415676,James Gandolfini: Tribute to a Friend (2013),,0.5233644247055054,1,,old_persona1,movie|3415676|How much of me is made of memory,x,0.0
P5_EN,philosophical,5,en,How much of me is made of memory,movie,movie,2377398,Violet (2013),,0.5155920386314392,2,,old_persona1,movie|2377398|How much of me is made of memory,a,1.0
P5_EN,philosophical,5,en,How much of me is made of memory,movie,movie,2324998,BeyoncÌ©: Life Is But a Dream (2013),,0.5130766034126282,3,,old_persona1,movie|2324998|How much of me is made of memory,a,1.0
P5_EN,philosophical,5,en,How much of me is made of memory,movie,movie,2220642,Bad 25 (2012),,0.5007129907608032,4,,old_persona1,movie|2220642|How much of me is made of memory,a,1.0
P5_EN,philosophical,5,en,How much of me is made of memory,movie,movie,2049586,Glen Campbell: I'll Be Me (2014),,0.4904347062110901,5,,old_persona1,movie|2049586|How much of me is made of memory,a,1.0
P5_EN,philosophical,5,en,How much of me is made of memory,movie,movie,1570982,Celine: Through the Eyes of the World (2010),,0.4861638844013214,6,,old_persona1,movie|1570982|How much of me is made of memory,a,1.0
P5_EN,philosophical,5,en,How much of me is made of memory,movie,movie,352524,Living with Michael Jackson: A Tonight Special (2003),,0.4671007394790649,7,,old_persona1,movie|352524|How much of me is made of memory,x,0.0
P5_EN,philosophical,5,en,How much of me is made of memory,movie,movie,4721204,Owen: Hart of Gold (2015),,0.4652538001537323,8,,old_persona1,movie|4721204|How much of me is made of memory,a,1.0
P5_EN,philosophical,5,en,How much of me is made of memory,movie,movie,1839642,The Face of Love (2013),,0.4576229453086853,9,,old_persona1,movie|1839642|How much of me is made of memory,a,1.0
P5_EN,philosophical,5,en,How much of me is made of memory,movie,movie,262240,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000),,0.456026554107666,10,,old_persona1,movie|262240|How much of me is made of memory,a,1.0
P5_EN,philosophical,5,en,How much of me is made of memory,music,music,0zxG0MKqXBEbwU09H7gEIs,the words,,0.5961732864379883,1,,old_persona1,music|0zxG0MKqXBEbwU09H7gEIs|How much of me is made of memory,x,0.0
P5_EN,philosophical,5,en,How much of me is made of memory,music,music,5i9UKSttY3V7x9OnYZsMBX,A Moment Like This,,0.5728644132614136,2,,old_persona1,music|5i9UKSttY3V7x9OnYZsMBX|How much of me is made of memory,x,0.0
P5_EN,philosophical,5,en,How much of me is made of memory,music,music,0rPyMOwvIHFrb3b0NVbuFp,Nobody,,0.5654821991920471,3,,old_persona1,music|0rPyMOwvIHFrb3b0NVbuFp|How much of me is made of memory,x,0.0
P5_EN,philosophical,5,en,How much of me is made of memory,music,music,7yXibbAYi4to5oQTeO738f,Pieces Of Me,,0.5635547637939453,4,,old_persona1,music|7yXibbAYi4to5oQTeO738f|How much of me is made of memory,a,1.0
P5_EN,philosophical,5,en,How much of me is made of memory,music,music,2WaOQWSv0D1tZNxyLvnGAI,Yeah Boy,,0.5595097541809082,5,,old_persona1,music|2WaOQWSv0D1tZNxyLvnGAI|How much of me is made of memory,x,0.0
P5_EN,philosophical,5,en,How much of me is made of memory,music,music,1dObJGQUgJ7tWxJ0byON6W,I Remember,,0.5569987297058105,6,,old_persona1,music|1dObJGQUgJ7tWxJ0byON6W|How much of me is made of memory,a,1.0
P5_EN,philosophical,5,en,How much of me is made of memory,music,music,2NQeGdJroh9ZhmT3DeUx2f,Hometown Glory (High Contrast Remix),,0.5569057464599609,7,,old_persona1,music|2NQeGdJroh9ZhmT3DeUx2f|How much of me is made of memory,a,1.0
P5_EN,philosophical,5,en,How much of me is made of memory,music,music,5Ukzlujip1Slqka5OY82YS,U.N.I.,,0.5552055835723877,8,,old_persona1,music|5Ukzlujip1Slqka5OY82YS|How much of me is made of memory,x,0.0
P5_EN,philosophical,5,en,How much of me is made of memory,music,music,6iWs0J0CnadMMbxLQtZrCG,I Can't Stop Loving You,,0.553015410900116,9,,old_persona1,music|6iWs0J0CnadMMbxLQtZrCG|How much of me is made of memory,x,0.0
P5_EN,philosophical,5,en,How much of me is made of memory,music,music,2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),,0.5518784523010254,10,,old_persona1,music|2YlZnw2ikdb837oKMKjBkW|How much of me is made of memory,a,1.0
P5_EN,philosophical,5,en,How much of me is made of memory,book,book,bx_0743227093,Madonna: An Intimate Biography,,0.5821809768676758,1,,old_persona1,book|bx_0743227093|How much of me is made of memory,x,0.0
P5_EN,philosophical,5,en,How much of me is made of memory,book,book,bx_0060177209,Dolly: My Life and Other Unfinished Business,,0.5799330472946167,2,,old_persona1,book|bx_0060177209|How much of me is made of memory,a,1.0
P5_EN,philosophical,5,en,How much of me is made of memory,book,book,bx_0345412974,"Forever Yours, Faithfully: My Love Story",,0.5777897834777832,3,,old_persona1,book|bx_0345412974|How much of me is made of memory,x,0.0
P5_EN,philosophical,5,en,How much of me is made of memory,book,book,kdl_B06Y57BNQX,George: A Memory of George Michael,,0.5460858345031738,4,,old_persona1,book|kdl_B06Y57BNQX|How much of me is made of memory,a,1.0
P5_EN,philosophical,5,en,How much of me is made of memory,book,book,bx_0711975493,Tom Jones: Close Up,,0.5431244373321533,5,,old_persona1,book|bx_0711975493|How much of me is made of memory,x,0.0
P5_EN,philosophical,5,en,How much of me is made of memory,book,book,gr_18144064-love-life,Love Life,,0.5397515296936035,6,,old_persona1,book|gr_18144064-love-life|How much of me is made of memory,a,1.0
P5_EN,philosophical,5,en,How much of me is made of memory,book,book,gr_18138487-forever-your-heart,Forever Your Heart,,0.5380806922912598,7,,old_persona1,book|gr_18138487-forever-your-heart|How much of me is made of memory,a,1.0
P5_EN,philosophical,5,en,How much of me is made of memory,book,book,gr_41571753-open-book,Open Book,,0.5319205522537231,8,,old_persona1,book|gr_41571753-open-book|How much of me is made of memory,a,1.0
P5_EN,philosophical,5,en,How much of me is made of memory,book,book,bx_0380819058,"Celine Dion : My Story, My Dream",,0.5305430293083191,9,,old_persona1,book|bx_0380819058|How much of me is made of memory,x,0.0
P5_EN,philosophical,5,en,How much of me is made of memory,book,book,gr_16047541-cheryl,Cheryl: My Story,,0.5264461636543274,10,,old_persona1,book|gr_16047541-cheryl|How much of me is made of memory,a,1.0
P5_EN,philosophical,5,en,How much of me is made of memory,all,music,0zxG0MKqXBEbwU09H7gEIs,the words,,0.5961732864379883,1,,old_persona1,music|0zxG0MKqXBEbwU09H7gEIs|How much of me is made of memory,x,0.0
P5_EN,philosophical,5,en,How much of me is made of memory,all,book,bx_0743227093,Madonna: An Intimate Biography,,0.5821809768676758,2,,old_persona1,book|bx_0743227093|How much of me is made of memory,x,0.0
P5_EN,philosophical,5,en,How much of me is made of memory,all,book,bx_0060177209,Dolly: My Life and Other Unfinished Business,,0.5799330472946167,3,,old_persona1,book|bx_0060177209|How much of me is made of memory,a,1.0
P5_EN,philosophical,5,en,How much of me is made of memory,all,book,bx_0345412974,"Forever Yours, Faithfully: My Love Story",,0.5777897834777832,4,,old_persona1,book|bx_0345412974|How much of me is made of memory,x,0.0
P5_EN,philosophical,5,en,How much of me is made of memory,all,music,5i9UKSttY3V7x9OnYZsMBX,A Moment Like This,,0.5728644132614136,5,,old_persona1,music|5i9UKSttY3V7x9OnYZsMBX|How much of me is made of memory,x,0.0
P5_EN,philosophical,5,en,How much of me is made of memory,all,music,0rPyMOwvIHFrb3b0NVbuFp,Nobody,,0.5654821991920471,6,,old_persona1,music|0rPyMOwvIHFrb3b0NVbuFp|How much of me is made of memory,x,0.0
P5_EN,philosophical,5,en,How much of me is made of memory,all,music,7yXibbAYi4to5oQTeO738f,Pieces Of Me,,0.5635547637939453,7,,old_persona1,music|7yXibbAYi4to5oQTeO738f|How much of me is made of memory,a,1.0
P5_EN,philosophical,5,en,How much of me is made of memory,all,music,2WaOQWSv0D1tZNxyLvnGAI,Yeah Boy,,0.5595097541809082,8,,old_persona1,music|2WaOQWSv0D1tZNxyLvnGAI|How much of me is made of memory,x,0.0
P5_EN,philosophical,5,en,How much of me is made of memory,all,music,1dObJGQUgJ7tWxJ0byON6W,I Remember,,0.5569987297058105,9,,old_persona1,music|1dObJGQUgJ7tWxJ0byON6W|How much of me is made of memory,a,1.0
P5_EN,philosophical,5,en,How much of me is made of memory,all,music,2NQeGdJroh9ZhmT3DeUx2f,Hometown Glory (High Contrast Remix),,0.5569057464599609,10,,old_persona1,music|2NQeGdJroh9ZhmT3DeUx2f|How much of me is made of memory,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,movie,movie,1118045,Here and There (2009),,0.6136766672134399,1,,old_persona1,movie|1118045|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,movie,movie,3500544,Perdiendo el norte (2015),,0.6021820306777954,2,,old_persona1,movie|3500544|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,movie,movie,4157510,For Here or to Go? (2015),,0.5952755808830261,3,,old_persona1,movie|4157510|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,movie,movie,114494,Someone Else's America (1995),,0.5820039510726929,4,,old_persona1,movie|114494|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,movie,movie,77573,The Foreigner (1978),,0.581627607345581,5,,old_persona1,movie|77573|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,movie,movie,1049405,The Other End of the Line (2008),,0.549251914024353,6,,old_persona1,movie|1049405|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,movie,movie,222150,Lista de espera (2000),,0.5437269806861877,7,,old_persona1,movie|222150|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,movie,movie,2400283,An... (2012),,0.5409225225448608,8,,old_persona1,movie|2400283|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,movie,movie,1666287,From A to B (2014),,0.536777913570404,9,,old_persona1,movie|1666287|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,movie,movie,924129,Crossing Over (2009),,0.5351024270057678,10,,old_persona1,movie|924129|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,music,music,5SkM78PvNpn41YLTixzRpl,Reno,,0.4701817631721496,1,,old_persona1,music|5SkM78PvNpn41YLTixzRpl|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,music,music,1y4DhcvrqUzufls8RQaRfN,On the Border - 2013 Remaster,,0.4528443217277527,2,,old_persona1,music|1y4DhcvrqUzufls8RQaRfN|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,music,music,36xEjbl8DtevPJgw6i9IuY,Feels like the First Time - 2008 Remaster,,0.4469935297966003,3,,old_persona1,music|36xEjbl8DtevPJgw6i9IuY|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,music,music,6os5B6xjuke9YfBKH3tu1e,Highway 61 Revisited,,0.4198330044746399,4,,old_persona1,music|6os5B6xjuke9YfBKH3tu1e|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,music,music,4Uzv9ZmajuHh2tJzpATR3T,Ticket To Heaven,,0.4177013039588928,5,,old_persona1,music|4Uzv9ZmajuHh2tJzpATR3T|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,music,music,2OgVsp77En2nju8pnCieVU,Waiting for a Girl like You,,0.4151425957679748,6,,old_persona1,music|2OgVsp77En2nju8pnCieVU|The border between chance and fate,x,0.0
P6_EN,philosophical,6,en,The border between chance and fate,music,music,0hEHxP2xeEFOqQ6z3CHMKM,Deal,,0.4151280522346496,7,,old_persona1,music|0hEHxP2xeEFOqQ6z3CHMKM|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,music,music,0IoG0OQsFXpDTuDX6QALjg,Only in America,,0.4114992320537567,8,,old_persona1,music|0IoG0OQsFXpDTuDX6QALjg|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,music,music,0k8WFINzcsTUrCwfRzvhRF,Mood Ring,,0.4096175730228424,9,,old_persona1,music|0k8WFINzcsTUrCwfRzvhRF|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,music,music,3yjGZ9mlBxlGih186finfS,Walk On,,0.4093823134899139,10,,old_persona1,music|3yjGZ9mlBxlGih186finfS|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,book,book,bx_0373105967,Price to Be Met (Harlequin Presents #596),,0.5362493991851807,1,,old_persona1,book|bx_0373105967|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,book,book,gr_168668.Catch_22,Catch-22,,0.5197157859802246,2,,old_persona1,book|gr_168668.Catch_22|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,book,book,gr_53926.Travesuras_de_la_ni_a_mala,Travesuras de la niña mala,,0.5116766691207886,3,,old_persona1,book|gr_53926.Travesuras_de_la_ni_a_mala|The border between chance and fate,x,0.0
P6_EN,philosophical,6,en,The border between chance and fate,book,book,bx_0345436121,Random Hearts,,0.5066965818405151,4,,old_persona1,book|bx_0345436121|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,book,book,bx_0195030699,Destinations: Essays from Rolling Stone (Galaxy Books),,0.5043509602546692,5,,old_persona1,book|bx_0195030699|The border between chance and fate,x,0.0
P6_EN,philosophical,6,en,The border between chance and fate,book,book,gr_9336262-die-enden-der-welt,Die Enden der Welt,,0.5032059550285339,6,,old_persona1,book|gr_9336262-die-enden-der-welt|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,book,book,gr_30688435-exit-west,Exit West,,0.4962477684020996,7,,old_persona1,book|gr_30688435-exit-west|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,book,book,kdl_B0CC4DG7ML,Beyond the Border: A Korean's Journey Between the North and South,,0.4945755004882812,8,,old_persona1,book|kdl_B0CC4DG7ML|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,book,book,bx_0451410408,Conflicts of Interest,,0.4931632578372955,9,,old_persona1,book|bx_0451410408|The border between chance and fate,x,0.0
P6_EN,philosophical,6,en,The border between chance and fate,book,book,gr_22911.Amerika,Amerika,,0.4924698770046234,10,,old_persona1,book|gr_22911.Amerika|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,all,movie,1118045,Here and There (2009),,0.6136766672134399,1,,old_persona1,movie|1118045|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,all,movie,3500544,Perdiendo el norte (2015),,0.6021820306777954,2,,old_persona1,movie|3500544|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,all,movie,4157510,For Here or to Go? (2015),,0.5952755808830261,3,,old_persona1,movie|4157510|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,all,movie,114494,Someone Else's America (1995),,0.5820039510726929,4,,old_persona1,movie|114494|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,all,movie,77573,The Foreigner (1978),,0.581627607345581,5,,old_persona1,movie|77573|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,all,movie,1049405,The Other End of the Line (2008),,0.549251914024353,6,,old_persona1,movie|1049405|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,all,movie,222150,Lista de espera (2000),,0.5437269806861877,7,,old_persona1,movie|222150|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,all,movie,2400283,An... (2012),,0.5409225225448608,8,,old_persona1,movie|2400283|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,all,movie,1666287,From A to B (2014),,0.536777913570404,9,,old_persona1,movie|1666287|The border between chance and fate,a,1.0
P6_EN,philosophical,6,en,The border between chance and fate,all,book,bx_0373105967,Price to Be Met (Harlequin Presents #596),,0.5362493991851807,10,,old_persona1,book|bx_0373105967|The border between chance and fate,a,1.0
P7_EN,philosophical,7,en,The limits of understanding another person,movie,movie,1817287,Is the Man Who Is Tall Happy? (2013),,0.5543877482414246,1,,old_persona1,movie|1817287|The limits of understanding another person,a,1.0
P7_EN,philosophical,7,en,The limits of understanding another person,movie,movie,3856972,The Connection (2014),,0.452365905046463,2,,old_persona1,movie|3856972|The limits of understanding another person,x,0.0
P7_EN,philosophical,7,en,The limits of understanding another person,movie,movie,129758,Arguing the World (1998),,0.4492005109786987,3,,old_persona1,movie|129758|The limits of understanding another person,x,0.0
P7_EN,philosophical,7,en,The limits of understanding another person,movie,movie,34274,That Uncertain Feeling (1941),,0.4405221939086914,4,,old_persona1,movie|34274|The limits of understanding another person,a,1.0
P7_EN,philosophical,7,en,The limits of understanding another person,movie,movie,1801123,Travelling Salesman (2012),,0.4402058720588684,5,,old_persona1,movie|1801123|The limits of understanding another person,a,1.0
P7_EN,philosophical,7,en,The limits of understanding another person,movie,movie,59122,The Dot and the Line: A Romance in Lower Mathematics (1965),,0.4324428141117096,6,,old_persona1,movie|59122|The limits of understanding another person,a,1.0
P7_EN,philosophical,7,en,The limits of understanding another person,movie,movie,1092058,The Enemies of Reason (2007),,0.4311088323593139,7,,old_persona1,movie|1092058|The limits of understanding another person,x,0.0
P7_EN,philosophical,7,en,The limits of understanding another person,movie,movie,499596,What the Bleep!?: Down the Rabbit Hole (2006),,0.4101846516132355,8,,old_persona1,movie|499596|The limits of understanding another person,a,1.0
P7_EN,philosophical,7,en,The limits of understanding another person,movie,movie,2287715,Ego (2013),,0.4090557694435119,9,,old_persona1,movie|2287715|The limits of understanding another person,a,1.0
